User_ID,Age,Gender,Location,Total_Purchases,Average_Spending,Product_ID,Product_Name,Brand,Product_Type,Category,Price,Rating,Discount,Search_Query,Time_Spent_On_Product,Click_Count,Cart_Added,Bought
U1489,58,Male,Chennai,57,11804.05,P56853,Head SmartFit Elite,Head & Shoulders,Shampoo,Beauty,85215.36,4.9,20,shampoo,6,20,Yes,1
U9042,35,Female,Chennai,48,45431.59,P80818,Samsung VisionX Neo,Samsung,Smartphone,Electronics,20148.63,4.4,43,smartphone,53,34,No,1
U4483,35,Male,Pune,88,19221.18,P96031,Puma TrailBlaze Fusion,Puma,Sneakers,Sports,13892.6,3.2,59,sneakers,46,25,Yes,1
U2022,33,Female,Chennai,98,1174.49,P50524,Puma PowerRun Advance,Puma,Sneakers,Sports,9864.73,4.4,49,sneakers,3,1,Yes,0
U1859,48,Male,Bangalore,35,36584.94,P71785,Pantene ComfortPro Pro X,Pantene,Shampoo,Beauty,86697.57,5.0,13,shampoo,26,6,No,0
U8695,30,Female,Delhi,46,24808.65,P21095,Nike AirFlex Fusion,Nike,Running Shoes,Sports,11796.63,4.8,9,running shoes,56,28,Yes,1
U8040,58,Male,Delhi,86,27265.87,P91654,Lenovo SmartFit Fusion,Lenovo,Laptop,Electronics,64092.38,2.5,60,laptop,48,3,Yes,0
U3277,49,Female,Delhi,83,47137.16,P94397,Apple HyperBoost Fusion,Apple,Smartphone,Electronics,49612.69,3.7,3,smartphone,26,34,No,0
U9898,46,Female,Pune,54,32073.75,P73879,Head HyperBoost Elite,Head & Shoulders,Shampoo,Beauty,33640.48,4.5,52,shampoo,56,40,No,1
U2421,34,Male,Chennai,66,7153.36,P63921,Lenovo VisionX Ultra,Lenovo,Laptop,Electronics,99751.82,4.8,45,laptop,35,37,Yes,1
U6446,34,Female,Hyderabad,84,32036.49,P32239,HP PowerRun Core,HP,Laptop,Electronics,46288.63,4.2,50,laptop,15,28,Yes,1
U1252,59,Male,Delhi,56,16810.58,P58857,Pantene SmartFit Max,Pantene,Shampoo,Beauty,72381.32,3.7,45,shampoo,3,34,Yes,1
U3673,57,Female,Kolkata,62,24883.06,P31049,Boat SmartFit Core,Boat,Headphones,Electronics,55001.51,4.6,23,headphones,59,36,Yes,1
U8515,49,Female,Mumbai,25,14863.67,P59018,Apple UrbanStep Advance,Apple,Smartphone,Electronics,10341.15,3.7,19,smartphone,28,13,Yes,1
U8079,30,Female,Chennai,40,19386.85,P24275,Mamaearth TrailBlaze Neo,Mamaearth,Shampoo,Beauty,70071.85,3.6,15,shampoo,16,31,Yes,1
U2011,26,Male,Kolkata,80,3209.15,P19440,Levi's VisionX Elite,Levi's,Jeans,Clothing,58961.25,2.7,48,jeans,55,23,No,1
U1830,20,Female,Kolkata,98,13228.0,P51197,L'Oreal TrailBlaze Plus,L'Oreal,Shampoo,Beauty,27444.05,4.3,46,shampoo,54,13,Yes,1
U2677,47,Female,Mumbai,60,27583.33,P28150,Levi's VisionX Edge,Levi's,Jeans,Clothing,84727.91,3.4,47,jeans,5,13,Yes,0
U6924,34,Female,Kolkata,8,30763.96,P39741,Head ComfortPro Prime,Head & Shoulders,Shampoo,Beauty,39388.15,4.2,1,shampoo,5,19,Yes,0
U2068,32,Male,Bangalore,27,14484.05,P38498,Head PowerRun Active,Head & Shoulders,Shampoo,Beauty,17226.63,4.7,44,shampoo,52,26,No,1
U7701,48,Female,Bangalore,68,45512.11,P85861,Zara PowerRun Fusion,Zara,T-Shirt,Clothing,64862.65,2.7,27,t-shirt,38,7,Yes,0
U1245,52,Female,Hyderabad,46,39211.01,P23519,Adidas PowerRun Max,Adidas,Running Shoes,Sports,35204.09,4.2,47,running shoes,37,4,Yes,1
U7695,51,Female,Hyderabad,51,16247.42,P75187,L'Oreal AirFlex Max,L'Oreal,Shampoo,Beauty,64635.12,3.3,15,shampoo,44,25,Yes,0
U2596,24,Female,Mumbai,69,2608.85,P66350,Apple TrailBlaze Fusion,Apple,Smartphone,Electronics,38191.64,4.5,50,smartphone,8,38,No,1
U3953,57,Male,Hyderabad,51,48028.52,P10006,Samsung PowerRun Neo,Samsung,Smartphone,Electronics,77512.1,3.4,59,smartphone,24,30,Yes,1
U9954,25,Female,Pune,34,8312.29,P83256,Mamaearth TrailBlaze Elite,Mamaearth,Shampoo,Beauty,18473.4,4.7,12,shampoo,50,14,Yes,1
U4845,54,Female,Chennai,78,26768.15,P23679,Boat PowerRun Max,Boat,Headphones,Electronics,10315.39,5.0,58,headphones,20,18,No,1
U9040,30,Female,Delhi,0,4332.95,P23583,HP SmartFit Pro X,HP,Laptop,Electronics,83309.8,4.1,18,laptop,49,20,No,0
U3327,60,Female,Hyderabad,31,48135.91,P82977,Boat HyperBoost Advance,Boat,Headphones,Electronics,64660.2,3.9,41,headphones,35,11,No,0
U6366,53,Male,Kolkata,62,43031.12,P97898,HP TrailBlaze Fusion,HP,Laptop,Electronics,78871.9,3.1,2,laptop,60,30,No,0
U6588,45,Male,Pune,65,27615.1,P49663,Pantene VisionX Ultra,Pantene,Shampoo,Beauty,25834.96,4.9,11,shampoo,29,3,Yes,1
U3435,26,Male,Hyderabad,67,45699.18,P75053,L'Oreal HyperBoost Elite,L'Oreal,Shampoo,Beauty,56646.35,2.7,12,shampoo,59,30,No,0
U7854,33,Male,Mumbai,80,37770.2,P98089,Pantene HyperBoost Neo,Pantene,Shampoo,Beauty,94114.17,3.1,56,shampoo,56,7,Yes,0
U7221,23,Female,Mumbai,56,10645.64,P11377,Puma VisionX Fusion,Puma,Sneakers,Sports,78620.11,3.2,50,sneakers,41,19,No,1
U2937,25,Male,Chennai,35,7785.76,P55698,Pantene SmartFit Elite,Pantene,Shampoo,Beauty,51405.5,2.7,56,shampoo,49,11,Yes,0
U3751,27,Female,Pune,96,41004.4,P43378,L'Oreal VisionX Fusion,L'Oreal,Shampoo,Beauty,6275.49,3.6,47,shampoo,32,36,Yes,1
U7092,29,Male,Delhi,43,35519.08,P13763,Samsung AirFlex Fusion,Samsung,Smartphone,Electronics,6889.47,4.1,46,smartphone,35,5,No,0
U9332,50,Female,Mumbai,30,42524.99,P21474,OnePlus ComfortPro Plus,OnePlus,Smartphone,Electronics,79675.19,2.6,34,smartphone,39,36,Yes,0
U4631,36,Male,Kolkata,84,36664.85,P81989,Adidas UrbanStep Ultra,Adidas,Running Shoes,Sports,75640.12,2.8,43,running shoes,4,29,No,1
U1190,52,Male,Hyderabad,27,38181.07,P38389,Adidas AirFlex Plus,Adidas,Running Shoes,Sports,71546.17,4.2,21,running shoes,38,33,No,0
U9128,43,Male,Pune,41,24120.96,P34526,Boat ComfortPro Max,Boat,Headphones,Electronics,21101.43,4.6,36,headphones,12,27,No,0
U6776,40,Male,Hyderabad,18,49051.17,P15436,Adidas ComfortPro Ultra,Adidas,Running Shoes,Sports,13358.66,4.1,41,running shoes,60,38,Yes,1
U9500,40,Female,Pune,68,35144.7,P40260,Puma PowerRun Prime,Puma,Sneakers,Sports,71633.62,3.5,17,sneakers,26,8,No,0
U3799,31,Female,Kolkata,44,8589.93,P91084,Head PowerRun Fusion,Head & Shoulders,Shampoo,Beauty,15125.6,3.9,21,shampoo,51,7,Yes,1
U2456,38,Male,Kolkata,37,42127.0,P77247,Puma TrailBlaze Pro X,Puma,Sneakers,Sports,76437.68,2.5,15,sneakers,53,37,Yes,0
U6148,26,Female,Pune,32,6547.96,P59427,Dove UrbanStep Ultra,Dove,Shampoo,Beauty,38444.14,3.3,32,shampoo,34,31,No,0
U8431,48,Male,Kolkata,66,23243.18,P41770,Pantene ComfortPro Ultra,Pantene,Shampoo,Beauty,14675.7,5.0,56,shampoo,9,4,Yes,1
U2679,19,Female,Delhi,90,40682.86,P37122,OnePlus SmartFit Fusion,OnePlus,Smartphone,Electronics,27777.18,3.3,18,smartphone,28,7,Yes,0
U4792,29,Female,Delhi,54,6674.62,P19054,Pantene ComfortPro Plus,Pantene,Shampoo,Beauty,66920.26,4.0,38,shampoo,16,2,Yes,1
U9504,34,Female,Chennai,97,41555.88,P31285,Boat PowerRun Advance,Boat,Headphones,Electronics,88549.02,4.1,11,headphones,5,11,No,0
U3301,25,Male,Mumbai,1,8616.31,P42648,Nike SmartFit Advance,Nike,Running Shoes,Sports,81765.34,3.1,53,running shoes,26,36,No,1
U5438,34,Male,Bangalore,24,20565.92,P96028,Nike ComfortPro Neo,Nike,Running Shoes,Sports,15985.22,3.4,8,running shoes,37,22,Yes,0
U7118,19,Male,Bangalore,27,25361.77,P51776,HP PowerRun Prime,HP,Laptop,Electronics,79783.29,5.0,51,laptop,21,35,Yes,1
U3226,24,Female,Pune,77,44367.26,P94166,Puma SmartFit Prime,Puma,Sneakers,Sports,52993.43,4.9,39,sneakers,23,39,No,0
U2408,26,Male,Mumbai,62,13691.28,P91682,OnePlus SmartFit Plus,OnePlus,Smartphone,Electronics,81155.11,2.9,33,smartphone,31,17,Yes,0
U6356,48,Female,Bangalore,4,1069.82,P53417,OnePlus ComfortPro Pro X,OnePlus,Smartphone,Electronics,29102.63,5.0,40,smartphone,24,9,No,0
U7138,48,Female,Chennai,34,5421.08,P57677,Apple TrailBlaze Edge,Apple,Smartphone,Electronics,82484.66,4.6,26,smartphone,57,29,Yes,1
U2369,54,Male,Delhi,1,7153.76,P85837,Lenovo HyperBoost Prime,Lenovo,Laptop,Electronics,45601.04,2.8,15,laptop,49,37,No,0
U2676,20,Male,Bangalore,6,15228.33,P28245,Apple UrbanStep Neo,Apple,Smartphone,Electronics,88037.72,3.7,31,smartphone,57,15,Yes,1
U1246,55,Male,Chennai,32,43134.63,P68668,Pantene TrailBlaze Fusion,Pantene,Shampoo,Beauty,41024.26,4.6,16,shampoo,55,25,No,0
U6737,33,Female,Pune,68,46820.4,P15616,Dove HyperBoost Edge,Dove,Shampoo,Beauty,82439.33,2.8,8,shampoo,16,25,No,0
U6208,38,Female,Pune,12,9983.37,P88141,Levi's PowerRun Neo,Levi's,Jeans,Clothing,8298.94,4.6,60,jeans,6,20,Yes,1
U7979,58,Male,Delhi,55,13339.92,P41843,L'Oreal TrailBlaze Ultra,L'Oreal,Shampoo,Beauty,95138.13,3.7,33,shampoo,59,24,Yes,1
U2645,25,Male,Delhi,66,24359.14,P90900,Apple VisionX Ultra,Apple,Smartphone,Electronics,59469.05,2.7,54,smartphone,34,35,No,1
U1215,27,Male,Pune,4,43903.03,P12643,Nike UrbanStep Edge,Nike,Running Shoes,Sports,28351.75,2.7,2,running shoes,58,17,Yes,0
U4304,18,Male,Chennai,70,6868.5,P82073,Nike UrbanStep Core,Nike,Running Shoes,Sports,50885.17,4.3,20,running shoes,39,10,Yes,1
U7062,54,Female,Delhi,32,33639.28,P89325,Boat AirFlex Edge,Boat,Headphones,Electronics,37207.81,3.6,15,headphones,5,33,Yes,0
U4460,51,Male,Chennai,79,35798.82,P16701,Samsung AirFlex Elite,Samsung,Smartphone,Electronics,50418.54,4.2,32,smartphone,39,19,No,0
U2384,56,Male,Chennai,97,49353.32,P26136,Levi's VisionX Ultra,Levi's,Jeans,Clothing,37823.59,3.1,53,jeans,10,13,No,0
U7163,36,Female,Delhi,17,6742.85,P85837,Lenovo PowerRun Edge,Lenovo,Laptop,Electronics,20082.38,4.5,45,laptop,42,9,No,0
U9578,18,Male,Mumbai,100,29024.11,P55903,Adidas VisionX Fusion,Adidas,Running Shoes,Sports,83105.99,4.5,41,running shoes,4,10,Yes,0
U3874,50,Female,Hyderabad,51,1330.96,P57782,Adidas SmartFit Core,Adidas,Running Shoes,Sports,77697.73,2.6,55,running shoes,16,28,Yes,1
U5065,20,Male,Kolkata,26,34945.06,P35215,Pantene ComfortPro Active,Pantene,Shampoo,Beauty,65986.79,4.7,56,shampoo,17,10,No,0
U8570,32,Female,Pune,0,33301.23,P95417,Boat VisionX Neo,Boat,Headphones,Electronics,88671.64,4.1,48,headphones,14,21,No,1
U7805,38,Male,Hyderabad,67,44780.56,P65883,Dove ComfortPro Active,Dove,Shampoo,Beauty,20775.33,3.7,8,shampoo,52,4,No,0
U9656,35,Male,Hyderabad,54,29537.53,P30161,Samsung TrailBlaze Active,Samsung,Smartphone,Electronics,15093.81,4.1,11,smartphone,59,27,No,0
U2986,54,Female,Delhi,51,6102.98,P89813,Lenovo UrbanStep Active,Lenovo,Laptop,Electronics,14473.35,2.6,15,laptop,32,2,No,0
U9771,36,Female,Pune,13,44896.54,P11442,Apple TrailBlaze Prime,Apple,Smartphone,Electronics,67739.33,4.1,17,smartphone,55,29,Yes,1
U2838,48,Female,Delhi,63,33527.94,P98969,Levi's ComfortPro Fusion,Levi's,Jeans,Clothing,74191.49,2.6,34,jeans,11,18,Yes,0
U4125,18,Female,Hyderabad,94,16605.0,P19303,HP SmartFit Edge,HP,Laptop,Electronics,1155.24,4.4,3,laptop,59,16,No,0
U7378,51,Male,Bangalore,1,35073.07,P75472,L'Oreal SmartFit Max,L'Oreal,Shampoo,Beauty,44377.71,5.0,52,shampoo,25,29,No,1
U8890,43,Female,Pune,67,15515.94,P52780,OnePlus ComfortPro Max,OnePlus,Smartphone,Electronics,23954.25,4.9,9,smartphone,24,31,Yes,1
U6158,26,Male,Chennai,78,24126.44,P97557,Head UrbanStep Fusion,Head & Shoulders,Shampoo,Beauty,51043.67,4.9,33,shampoo,39,8,Yes,1
U6228,20,Female,Kolkata,52,42416.99,P28522,Levi's PowerRun Max,Levi's,Jeans,Clothing,47958.05,4.1,53,jeans,52,33,Yes,1
U7959,51,Male,Delhi,87,8538.26,P29166,Levi's ComfortPro Ultra,Levi's,Jeans,Clothing,73079.29,5.0,3,jeans,41,29,Yes,1
U8036,21,Female,Kolkata,94,11585.71,P74620,Levi's SmartFit Elite,Levi's,Jeans,Clothing,62641.8,3.8,2,jeans,12,10,No,0
U1625,59,Male,Pune,57,1120.96,P20945,Adidas HyperBoost Pro X,Adidas,Running Shoes,Sports,13398.87,5.0,57,running shoes,51,38,No,1
U4092,45,Male,Bangalore,31,2485.62,P24046,L'Oreal TrailBlaze Advance,L'Oreal,Shampoo,Beauty,80855.49,4.2,5,shampoo,57,3,Yes,1
U7222,56,Male,Hyderabad,65,27578.8,P25865,Mamaearth AirFlex Active,Mamaearth,Shampoo,Beauty,93232.19,4.9,23,shampoo,9,29,No,0
U9634,48,Male,Bangalore,34,31026.7,P97570,Apple ComfortPro Max,Apple,Smartphone,Electronics,69481.6,4.3,9,smartphone,56,13,No,0
U2654,48,Male,Bangalore,68,23507.03,P58350,Adidas HyperBoost Ultra,Adidas,Running Shoes,Sports,1787.46,4.7,10,running shoes,15,22,No,0
U9947,27,Female,Delhi,52,24315.3,P71191,Head PowerRun Neo,Head & Shoulders,Shampoo,Beauty,22439.35,3.3,60,shampoo,32,34,No,1
U7285,43,Male,Kolkata,89,24447.52,P15623,Dove UrbanStep Core,Dove,Shampoo,Beauty,60017.25,4.1,51,shampoo,9,29,Yes,1
U8897,53,Male,Mumbai,19,38766.28,P68338,Zara TrailBlaze Plus,Zara,T-Shirt,Clothing,24171.38,3.2,47,t-shirt,28,15,No,0
U4653,36,Female,Pune,11,16455.31,P26185,Apple AirFlex Core,Apple,Smartphone,Electronics,31236.31,4.8,30,smartphone,16,4,Yes,1
U5461,59,Male,Pune,90,25874.25,P72995,Apple AirFlex Fusion,Apple,Smartphone,Electronics,51373.02,4.1,47,smartphone,47,31,Yes,1
U7486,54,Male,Mumbai,85,26488.66,P14102,Boat SmartFit Elite,Boat,Headphones,Electronics,12316.7,4.9,1,headphones,27,19,Yes,1
U7566,36,Male,Kolkata,24,9171.81,P44382,Puma ComfortPro Max,Puma,Sneakers,Sports,66845.39,4.5,31,sneakers,50,25,No,0
U3243,27,Female,Bangalore,79,8206.65,P60252,Zara UrbanStep Neo,Zara,T-Shirt,Clothing,46228.07,2.8,59,t-shirt,18,29,Yes,1
U6335,31,Male,Hyderabad,74,27505.2,P60011,Head SmartFit Fusion,Head & Shoulders,Shampoo,Beauty,33705.02,4.4,26,shampoo,15,39,No,0
U6103,31,Male,Kolkata,37,36879.07,P31143,Apple AirFlex Prime,Apple,Smartphone,Electronics,65404.09,3.1,5,smartphone,37,32,No,0
U9238,34,Female,Bangalore,36,9987.32,P74516,Puma ComfortPro Fusion,Puma,Sneakers,Sports,7474.11,3.0,26,sneakers,56,14,No,0
U5978,55,Female,Pune,94,3057.37,P32523,Mamaearth UrbanStep Pro X,Mamaearth,Shampoo,Beauty,89866.13,2.9,10,shampoo,30,12,No,0
U9645,31,Female,Mumbai,96,15779.48,P16920,Nike UrbanStep Elite,Nike,Running Shoes,Sports,63229.62,4.0,57,running shoes,60,38,No,1
U6258,47,Female,Delhi,22,41978.86,P80141,Boat SmartFit Active,Boat,Headphones,Electronics,87285.33,3.4,54,headphones,55,29,No,1
U3126,23,Male,Kolkata,6,11301.77,P42827,Mamaearth HyperBoost Elite,Mamaearth,Shampoo,Beauty,65298.48,2.9,36,shampoo,1,19,Yes,0
U6992,59,Female,Mumbai,76,31283.35,P93923,Levi's TrailBlaze Active,Levi's,Jeans,Clothing,58520.03,2.7,26,jeans,27,21,Yes,0
U2425,35,Male,Hyderabad,32,2461.12,P34251,Dove SmartFit Active,Dove,Shampoo,Beauty,70462.58,4.5,47,shampoo,9,30,Yes,1
U2043,50,Female,Chennai,26,39991.33,P22165,Boat TrailBlaze Plus,Boat,Headphones,Electronics,96616.85,4.8,26,headphones,3,5,No,0
U8486,23,Male,Hyderabad,78,8611.01,P58005,Adidas SmartFit Fusion,Adidas,Running Shoes,Sports,38654.22,4.9,13,running shoes,54,11,Yes,1
U2594,34,Male,Bangalore,50,16590.09,P63612,Samsung HyperBoost Neo,Samsung,Smartphone,Electronics,17097.66,3.2,41,smartphone,11,36,No,1
U9448,31,Female,Kolkata,95,5290.31,P37326,Nike TrailBlaze Active,Nike,Running Shoes,Sports,45417.49,3.0,7,running shoes,18,22,Yes,0
U2999,56,Female,Delhi,65,12535.54,P24311,Puma ComfortPro Prime,Puma,Sneakers,Sports,34342.78,2.5,10,sneakers,10,32,Yes,0
U6079,34,Male,Pune,76,22706.18,P13790,Nike HyperBoost Prime,Nike,Running Shoes,Sports,10451.52,4.7,46,running shoes,6,7,Yes,1
U2081,26,Male,Kolkata,85,39698.41,P39614,Dove AirFlex Pro X,Dove,Shampoo,Beauty,33536.94,4.7,17,shampoo,46,14,No,0
U1744,57,Male,Pune,64,17108.94,P17844,Pantene UrbanStep Neo,Pantene,Shampoo,Beauty,77360.34,2.5,60,shampoo,41,9,No,0
U4421,46,Male,Mumbai,89,687.25,P39315,OnePlus AirFlex Fusion,OnePlus,Smartphone,Electronics,85052.15,4.0,15,smartphone,30,34,No,0
U8630,44,Male,Kolkata,51,19621.53,P70881,HP AirFlex Elite,HP,Laptop,Electronics,86009.02,3.2,24,laptop,2,18,No,0
U4311,34,Female,Chennai,75,13347.65,P92842,Head SmartFit Max,Head & Shoulders,Shampoo,Beauty,97999.14,4.4,12,shampoo,42,8,Yes,1
U7712,28,Male,Chennai,12,26112.84,P37147,OnePlus TrailBlaze Active,OnePlus,Smartphone,Electronics,59101.45,2.6,0,smartphone,22,39,Yes,0
U7643,23,Female,Delhi,23,36342.03,P61712,OnePlus UrbanStep Max,OnePlus,Smartphone,Electronics,19494.85,2.7,52,smartphone,34,13,No,0
U3262,30,Male,Hyderabad,18,46498.57,P61250,Zara UrbanStep Plus,Zara,T-Shirt,Clothing,46728.53,3.9,18,t-shirt,58,8,No,0
U9831,36,Female,Kolkata,52,30190.98,P44501,L'Oreal UrbanStep Ultra,L'Oreal,Shampoo,Beauty,52631.9,4.9,1,shampoo,48,14,No,0
U8859,49,Female,Kolkata,46,10174.26,P44644,Mamaearth TrailBlaze Edge,Mamaearth,Shampoo,Beauty,11666.22,3.4,22,shampoo,2,8,No,0
U4571,59,Male,Delhi,53,22558.5,P77917,Mamaearth UrbanStep Ultra,Mamaearth,Shampoo,Beauty,13383.01,3.5,0,shampoo,23,39,No,0
U5896,44,Female,Hyderabad,24,40822.19,P40047,Boat VisionX Edge,Boat,Headphones,Electronics,38890.98,3.7,50,headphones,29,36,No,1
U5233,23,Male,Mumbai,55,18324.45,P60287,Head AirFlex Ultra,Head & Shoulders,Shampoo,Beauty,73695.22,3.8,6,shampoo,33,4,No,0
U3730,49,Male,Mumbai,8,39696.18,P48987,Levi's UrbanStep Ultra,Levi's,Jeans,Clothing,99154.87,4.1,29,jeans,12,23,No,0
U9000,33,Female,Mumbai,37,45494.97,P86417,Dove AirFlex Fusion,Dove,Shampoo,Beauty,57101.27,4.4,18,shampoo,32,30,No,0
U9349,58,Male,Hyderabad,42,28621.27,P33057,Mamaearth ComfortPro Max,Mamaearth,Shampoo,Beauty,33630.14,4.0,55,shampoo,2,7,Yes,0
U1594,46,Male,Delhi,85,18339.6,P88203,HP UrbanStep Edge,HP,Laptop,Electronics,47020.1,3.5,50,laptop,7,19,Yes,1
U1642,32,Female,Chennai,97,10602.04,P37766,OnePlus VisionX Neo,OnePlus,Smartphone,Electronics,50445.57,4.9,56,smartphone,46,9,Yes,1
U5725,24,Male,Hyderabad,23,29750.31,P39707,Dove ComfortPro Core,Dove,Shampoo,Beauty,24357.47,4.7,49,shampoo,8,32,Yes,1
U8285,37,Female,Hyderabad,82,24272.89,P85970,Dove HyperBoost Pro X,Dove,Shampoo,Beauty,14714.59,4.2,28,shampoo,32,16,Yes,1
U5843,46,Male,Pune,58,44944.41,P32431,Boat VisionX Active,Boat,Headphones,Electronics,96867.53,3.2,14,headphones,12,17,No,0
U5382,31,Female,Hyderabad,74,24667.43,P20928,Dove ComfortPro Ultra,Dove,Shampoo,Beauty,93004.79,2.6,47,shampoo,28,37,No,1
U2327,21,Female,Delhi,35,35872.18,P98013,Apple HyperBoost Core,Apple,Smartphone,Electronics,79991.95,4.8,32,smartphone,8,15,No,0
U6286,40,Female,Chennai,60,23374.23,P60087,Nike PowerRun Advance,Nike,Running Shoes,Sports,17304.61,4.5,43,running shoes,51,22,Yes,1
U3847,56,Male,Mumbai,96,14783.82,P17100,Samsung VisionX Max,Samsung,Smartphone,Electronics,72717.44,3.6,14,smartphone,22,40,Yes,1
U7691,55,Female,Mumbai,62,39902.01,P30099,Mamaearth AirFlex Pro X,Mamaearth,Shampoo,Beauty,8692.74,4.3,46,shampoo,54,25,No,1
U2064,58,Female,Delhi,0,11176.75,P28315,Apple PowerRun Core,Apple,Smartphone,Electronics,64236.32,3.4,25,smartphone,51,37,Yes,0
U1371,53,Male,Kolkata,38,20113.81,P23324,Apple ComfortPro Pro X,Apple,Smartphone,Electronics,14344.36,4.6,12,smartphone,28,2,Yes,1
U8224,31,Male,Mumbai,73,31849.96,P27140,Boat TrailBlaze Advance,Boat,Headphones,Electronics,16859.86,3.1,0,headphones,60,32,No,0
U1268,34,Male,Bangalore,8,43476.83,P96704,Boat UrbanStep Prime,Boat,Headphones,Electronics,65859.84,3.9,21,headphones,17,35,No,0
U1363,20,Male,Kolkata,8,15590.42,P13819,Pantene UrbanStep Ultra,Pantene,Shampoo,Beauty,42010.06,3.1,7,shampoo,14,7,No,0
U7920,40,Male,Chennai,56,3817.93,P55315,Boat VisionX Fusion,Boat,Headphones,Electronics,6520.71,4.5,53,headphones,24,4,Yes,1
U3515,60,Female,Delhi,54,36873.71,P77754,HP HyperBoost Prime,HP,Laptop,Electronics,85691.47,2.9,49,laptop,30,29,No,1
U4461,28,Female,Hyderabad,32,18237.03,P64203,Mamaearth HyperBoost Plus,Mamaearth,Shampoo,Beauty,93149.16,2.7,51,shampoo,54,8,Yes,0
U3945,19,Male,Hyderabad,86,33855.37,P39650,L'Oreal UrbanStep Plus,L'Oreal,Shampoo,Beauty,40300.28,3.2,23,shampoo,53,19,Yes,0
U3365,30,Female,Chennai,97,7588.13,P98483,Mamaearth SmartFit Prime,Mamaearth,Shampoo,Beauty,58299.97,4.4,27,shampoo,49,23,Yes,1
U5273,41,Female,Bangalore,42,38639.46,P98588,Dove TrailBlaze Advance,Dove,Shampoo,Beauty,51057.49,2.5,0,shampoo,31,8,No,0
U3245,25,Male,Mumbai,20,11148.25,P58838,Puma UrbanStep Max,Puma,Sneakers,Sports,54560.4,3.6,52,sneakers,42,12,Yes,1
U3051,56,Female,Delhi,5,44344.76,P10852,Mamaearth AirFlex Neo,Mamaearth,Shampoo,Beauty,44174.87,3.3,17,shampoo,31,16,Yes,0
U5680,21,Male,Bangalore,95,22775.07,P23812,Levi's PowerRun Edge,Levi's,Jeans,Clothing,79366.45,3.8,58,jeans,53,6,Yes,1
U5444,40,Male,Pune,66,10786.94,P56493,L'Oreal VisionX Prime,L'Oreal,Shampoo,Beauty,15441.46,4.5,4,shampoo,46,19,Yes,1
U9034,20,Female,Pune,79,8773.78,P61692,Adidas AirFlex Elite,Adidas,Running Shoes,Sports,29196.68,4.6,42,running shoes,12,32,No,1
U5308,24,Female,Kolkata,68,45374.9,P83274,HP UrbanStep Advance,HP,Laptop,Electronics,98884.27,4.0,4,laptop,32,8,Yes,1
U3503,57,Male,Kolkata,90,11258.93,P76526,Mamaearth TrailBlaze Prime,Mamaearth,Shampoo,Beauty,88904.32,4.6,51,shampoo,8,33,Yes,1
U8451,46,Female,Hyderabad,36,9035.31,P50000,Apple ComfortPro Elite,Apple,Smartphone,Electronics,91302.56,3.5,47,smartphone,27,31,No,1
U3691,31,Female,Hyderabad,94,8336.99,P73133,Nike SmartFit Edge,Nike,Running Shoes,Sports,48050.86,3.4,26,running shoes,11,17,Yes,0
U2787,53,Male,Bangalore,34,10787.1,P55939,Levi's ComfortPro Pro X,Levi's,Jeans,Clothing,52864.7,3.5,21,jeans,23,13,No,0
U3187,36,Male,Hyderabad,33,5838.81,P49756,Puma TrailBlaze Neo,Puma,Sneakers,Sports,56986.15,4.4,27,sneakers,49,6,No,0
U6076,36,Female,Bangalore,93,1113.31,P52750,Lenovo SmartFit Core,Lenovo,Laptop,Electronics,67700.7,3.8,58,laptop,44,26,Yes,1
U7509,52,Female,Kolkata,41,13949.69,P91899,Levi's VisionX Core,Levi's,Jeans,Clothing,66480.73,5.0,22,jeans,11,40,No,0
U9170,58,Male,Pune,64,6618.77,P22097,Adidas PowerRun Active,Adidas,Running Shoes,Sports,63294.57,3.0,4,running shoes,57,12,Yes,0
U5102,59,Male,Hyderabad,66,48569.86,P50020,Levi's TrailBlaze Core,Levi's,Jeans,Clothing,13736.48,4.5,23,jeans,14,25,No,0
U2415,19,Female,Mumbai,13,43860.25,P67026,Mamaearth SmartFit Core,Mamaearth,Shampoo,Beauty,24629.9,4.7,57,shampoo,55,19,No,1
U1188,42,Female,Hyderabad,24,32137.97,P46951,Head VisionX Core,Head & Shoulders,Shampoo,Beauty,13675.53,3.8,50,shampoo,51,32,Yes,1
U6212,40,Female,Mumbai,1,597.56,P48311,Head UrbanStep Pro X,Head & Shoulders,Shampoo,Beauty,60140.9,4.0,5,shampoo,2,6,No,0
U7746,29,Female,Hyderabad,9,45785.7,P34406,HP TrailBlaze Pro X,HP,Laptop,Electronics,51578.67,4.4,50,laptop,1,20,No,1
U2526,52,Male,Delhi,26,14367.37,P20723,Pantene VisionX Pro X,Pantene,Shampoo,Beauty,43120.28,4.2,48,shampoo,11,11,No,0
U7031,46,Male,Kolkata,40,7684.3,P20189,Boat AirFlex Fusion,Boat,Headphones,Electronics,88350.17,4.7,49,headphones,51,7,Yes,1
U3926,56,Female,Hyderabad,50,38217.96,P40122,Lenovo TrailBlaze Core,Lenovo,Laptop,Electronics,28945.83,4.4,14,laptop,39,14,Yes,1
U5460,26,Female,Pune,49,12644.49,P79547,L'Oreal ComfortPro Active,L'Oreal,Shampoo,Beauty,33667.42,4.7,12,shampoo,30,4,Yes,1
